일자,시간,권역,전력거래량
2023-12-04,15:00:00,남부,293.46352740000003
2023-12-04,16:00:00,남부,331.62465050000003
2023-12-04,17:00:00,남부,350.1731109
2023-12-04,18:00:00,남부,313.138807
2023-12-04,19:00:00,남부,281.4640316
2023-12-04,20:00:00,남부,210.1466164
2023-12-04,21:00:00,남부,204.99256759999997
2023-12-04,22:00:00,남부,204.770579
2023-12-04,23:00:00,남부,204.74849899999998
2023-12-05,00:00:00,남부,204.8996017
2023-12-05,01:00:00,동부,296.36625100000003
2023-12-05,02:00:00,동부,279.2060858
2023-12-05,03:00:00,동부,278.9611853
2023-12-05,04:00:00,동부,280.0559079
2023-12-05,05:00:00,동부,279.2188103
2023-12-05,06:00:00,동부,285.6325484
2023-12-05,07:00:00,동부,303.9784317
2023-12-05,08:00:00,동부,292.0929754
2023-12-05,09:00:00,동부,297.7555834
2023-12-05,10:00:00,동부,337.9117069
2023-12-05,11:00:00,동부,305.07336810000004
2023-12-05,12:00:00,동부,261.82101240000003
2023-12-05,13:00:00,동부,250.3355412
2023-12-05,14:00:00,동부,252.05193720000003
2023-12-05,15:00:00,동부,253.037979
2023-12-05,16:00:00,동부,245.37580699999998
2023-12-05,17:00:00,동부,233.70851090000002
2023-12-05,18:00:00,동부,277.8858727
2023-12-05,19:00:00,동부,303.35006979999997
2023-12-05,20:00:00,동부,311.0623071
2023-12-05,21:00:00,동부,318.0296734
2023-12-05,22:00:00,동부,319.3131917
2023-12-05,23:00:00,동부,317.88433369999996
2023-12-06,00:00:00,동부,316.7515702
2023-12-05,01:00:00,수도권,77.15162330000001
2023-12-05,02:00:00,수도권,74.4493743
2023-12-05,03:00:00,수도권,74.3368293
2023-12-05,04:00:00,수도권,74.32345430000001
2023-12-05,05:00:00,수도권,74.4206309
2023-12-05,06:00:00,수도권,74.481803
2023-12-05,07:00:00,수도권,74.61049349999999
2023-12-05,08:00:00,수도권,74.6696472
2023-12-05,09:00:00,수도권,76.3499333
2023-12-05,10:00:00,수도권,78.39787559999999
2023-12-05,11:00:00,수도권,79.9277066
2023-12-05,12:00:00,수도권,81.9071
2023-12-05,13:00:00,수도권,76.8018959
2023-12-05,14:00:00,수도권,81.201292
2023-12-05,15:00:00,수도권,81.9673597
2023-12-05,16:00:00,수도권,81.7471049
2023-12-05,17:00:00,수도권,81.6580673
2023-12-05,18:00:00,수도권,77.973423
2023-12-05,19:00:00,수도권,75.5485552
2023-12-05,20:00:00,수도권,75.4912328
2023-12-05,21:00:00,수도권,75.4945566
2023-12-05,22:00:00,수도권,77.2930786
2023-12-05,23:00:00,수도권,75.6037314
2023-12-06,00:00:00,수도권,76.1151084
2023-12-05,01:00:00,중부,6.714349199999999
2023-12-05,02:00:00,중부,5.0828445
2023-12-05,03:00:00,중부,2.2206526
2023-12-05,04:00:00,중부,2.0876696
2023-12-05,05:00:00,중부,2.1976724
2023-12-05,06:00:00,중부,2.1670015
2023-12-05,07:00:00,중부,2.1714127000000003
2023-12-05,08:00:00,중부,2.2672903
2023-12-05,09:00:00,중부,1.825529
2023-12-05,10:00:00,중부,2.0167634
2023-12-05,11:00:00,중부,2.3612653000000003
2023-12-05,12:00:00,중부,2.2272697
2023-12-05,13:00:00,중부,2.0521348
2023-12-05,14:00:00,중부,2.1394438
2023-12-05,15:00:00,중부,2.0042025
2023-12-05,16:00:00,중부,1.6122006
2023-12-05,17:00:00,중부,1.5766024
2023-12-05,18:00:00,중부,1.7207557999999998
2023-12-05,19:00:00,중부,1.8476618999999999
2023-12-05,20:00:00,중부,1.9344302
2023-12-05,21:00:00,중부,2.0644622
2023-12-05,22:00:00,중부,2.3571659
2023-12-05,23:00:00,중부,2.313372
2023-12-06,00:00:00,중부,2.1237827
2023-12-05,01:00:00,남부,204.81060280000003
2023-12-05,02:00:00,남부,204.7008218
2023-12-05,03:00:00,남부,204.6333348
2023-12-05,04:00:00,남부,204.666967
2023-12-05,05:00:00,남부,204.9596348
2023-12-05,06:00:00,남부,216.32260660000003
2023-12-05,07:00:00,남부,247.8874304
2023-12-05,08:00:00,남부,275.20995600000003
2023-12-05,09:00:00,남부,284.0817539
2023-12-05,10:00:00,남부,283.8911556
2023-12-05,11:00:00,남부,249.1684399
2023-12-05,12:00:00,남부,246.38903059999998
2023-12-05,13:00:00,남부,245.7958203
2023-12-05,14:00:00,남부,261.5749551
2023-12-05,15:00:00,남부,298.45088219999997
2023-12-05,16:00:00,남부,314.56831769999997
2023-12-05,17:00:00,남부,356.4568392
2023-12-05,18:00:00,남부,293.3744226
2023-12-05,19:00:00,남부,230.7513265
2023-12-05,20:00:00,남부,205.2812915
2023-12-05,21:00:00,남부,205.0701524
2023-12-05,22:00:00,남부,204.7994277
2023-12-05,23:00:00,남부,204.77506590000002
2023-12-06,00:00:00,남부,204.6448743
2023-12-06,01:00:00,동부,294.8940827
2023-12-06,02:00:00,동부,277.0800014
2023-12-06,03:00:00,동부,278.5246833
2023-12-06,04:00:00,동부,277.9413838
2023-12-06,05:00:00,동부,279.4545874
2023-12-06,06:00:00,동부,287.2545773
2023-12-06,07:00:00,동부,303.7109476
2023-12-06,08:00:00,동부,305.5545715
2023-12-06,09:00:00,동부,322.81347719999997
2023-12-06,10:00:00,동부,336.6713762
2023-12-06,11:00:00,동부,346.94400540000004
2023-12-06,12:00:00,동부,359.3554608
2023-12-06,13:00:00,동부,351.1898135
2023-12-06,14:00:00,동부,346.949947
2023-12-06,15:00:00,동부,335.65619879999997
2023-12-06,16:00:00,동부,320.351726
2023-12-06,17:00:00,동부,293.47965800000003
2023-12-06,18:00:00,동부,302.2766869
2023-12-06,19:00:00,동부,300.43326360000003
2023-12-06,20:00:00,동부,324.1190166
2023-12-06,21:00:00,동부,303.5428118
2023-12-06,22:00:00,동부,307.0473576
2023-12-06,23:00:00,동부,271.4713478
2023-12-07,00:00:00,동부,202.2419428
2023-12-06,01:00:00,수도권,78.7596507
2023-12-06,02:00:00,수도권,76.2440863
2023-12-06,03:00:00,수도권,76.2025001
2023-12-06,04:00:00,수도권,76.2371425
2023-12-06,05:00:00,수도권,76.2663893
2023-12-06,06:00:00,수도권,76.25871479999999
2023-12-06,07:00:00,수도권,76.1812596
2023-12-06,08:00:00,수도권,76.3029341
2023-12-06,09:00:00,수도권,76.6588146
2023-12-06,10:00:00,수도권,81.3304139
2023-12-06,11:00:00,수도권,82.56562310000001
2023-12-06,12:00:00,수도권,84.1427732
2023-12-06,13:00:00,수도권,84.25427529999999
2023-12-06,14:00:00,수도권,82.0293939
2023-12-06,15:00:00,수도권,81.6386457
2023-12-06,16:00:00,수도권,81.9729794
2023-12-06,17:00:00,수도권,82.7043745
2023-12-06,18:00:00,수도권,82.77367480000001
2023-12-06,19:00:00,수도권,81.1811834
2023-12-06,20:00:00,수도권,80.92234690000001
2023-12-06,21:00:00,수도권,81.7304496
2023-12-06,22:00:00,수도권,77.43502029999999
2023-12-06,23:00:00,수도권,76.5984979
2023-12-07,00:00:00,수도권,64.6175805
2023-12-06,01:00:00,중부,2.2915056
2023-12-06,02:00:00,중부,2.276765
2023-12-06,03:00:00,중부,1.9687605000000001
2023-12-06,04:00:00,중부,1.9032046
2023-12-06,05:00:00,중부,2.0286757
2023-12-06,06:00:00,중부,2.5565566
2023-12-06,07:00:00,중부,2.4942394
2023-12-06,08:00:00,중부,3.4591003000000002
2023-12-06,09:00:00,중부,4.4726224000000006
2023-12-06,10:00:00,중부,7.505620500000001
2023-12-06,11:00:00,중부,7.919909800000001
2023-12-06,12:00:00,중부,8.4749245
2023-12-06,13:00:00,중부,8.1923828
2023-12-06,14:00:00,중부,8.1659889
2023-12-06,15:00:00,중부,7.7532555
2023-12-06,16:00:00,중부,7.421154199999999
2023-12-06,17:00:00,중부,7.084224600000001
2023-12-06,18:00:00,중부,7.367467
2023-12-06,19:00:00,중부,7.8128111
2023-12-06,20:00:00,중부,7.240837999999999
2023-12-06,21:00:00,중부,7.0992682
2023-12-06,22:00:00,중부,7.095331400000001
2023-12-06,23:00:00,중부,7.037381399999999
2023-12-07,00:00:00,중부,6.9508844
2023-12-06,01:00:00,남부,204.9270823
2023-12-06,02:00:00,남부,204.98711010000002
2023-12-06,03:00:00,남부,204.9705814
2023-12-06,04:00:00,남부,205.01657530000003
2023-12-06,05:00:00,남부,204.8969701
2023-12-06,06:00:00,남부,204.8861664
2023-12-06,07:00:00,남부,212.1425381
2023-12-06,08:00:00,남부,248.3530726
2023-12-06,09:00:00,남부,282.8610433
2023-12-06,10:00:00,남부,284.6958715
2023-12-06,11:00:00,남부,266.7273798
2023-12-06,12:00:00,남부,249.7296869
2023-12-06,13:00:00,남부,248.9349583
2023-12-06,14:00:00,남부,253.2156492
2023-12-06,15:00:00,남부,277.7213817
2023-12-06,16:00:00,남부,285.19322
2023-12-06,17:00:00,남부,262.7894231
2023-12-06,18:00:00,남부,243.6650246
2023-12-06,19:00:00,남부,221.5020321
2023-12-06,20:00:00,남부,205.03489290000002
2023-12-06,21:00:00,남부,204.729133
2023-12-06,22:00:00,남부,204.7518387
2023-12-06,23:00:00,남부,204.7904517
2023-12-07,00:00:00,남부,204.8786067
2023-12-07,01:00:00,동부,144.446783
2023-12-07,02:00:00,동부,138.9897521
2023-12-07,03:00:00,동부,139.697524
2023-12-07,04:00:00,동부,139.0506347
2023-12-07,05:00:00,동부,142.6572974
2023-12-07,06:00:00,동부,144.2984975
2023-12-07,07:00:00,동부,145.1748953
2023-12-07,08:00:00,동부,143.7714377
2023-12-07,09:00:00,동부,153.6180237
2023-12-07,10:00:00,동부,172.84225659999998
2023-12-07,11:00:00,동부,182.7834181
2023-12-07,12:00:00,동부,179.1121545
2023-12-07,13:00:00,동부,182.43414669999999
2023-12-07,14:00:00,동부,211.243133
2023-12-07,15:00:00,동부,223.3002323
2023-12-07,16:00:00,동부,211.4086828
2023-12-07,17:00:00,동부,211.5908487
2023-12-07,18:00:00,동부,217.14575129999997
2023-12-07,19:00:00,동부,215.5381481
2023-12-07,20:00:00,동부,231.02555579999998
2023-12-07,21:00:00,동부,230.5882325
2023-12-07,22:00:00,동부,223.8744857
2023-12-07,23:00:00,동부,222.613163
2023-12-08,00:00:00,동부,237.3888156
2023-12-07,01:00:00,수도권,45.9576032
2023-12-07,02:00:00,수도권,45.875893000000005
2023-12-07,03:00:00,수도권,45.8935907
2023-12-07,04:00:00,수도권,45.7593498
2023-12-07,05:00:00,수도권,45.6389264
2023-12-07,06:00:00,수도권,45.9473141
2023-12-07,07:00:00,수도권,45.7978149
2023-12-07,08:00:00,수도권,45.5474069
2023-12-07,09:00:00,수도권,45.618568599999996
2023-12-07,10:00:00,수도권,45.934509000000006
2023-12-07,11:00:00,수도권,46.6343412
2023-12-07,12:00:00,수도권,46.6003412
2023-12-07,13:00:00,수도권,46.520855
2023-12-07,14:00:00,수도권,46.4046353
2023-12-07,15:00:00,수도권,46.354287799999994
2023-12-07,16:00:00,수도권,45.9888428
2023-12-07,17:00:00,수도권,45.4350058
2023-12-07,18:00:00,수도권,45.5212987
2023-12-07,19:00:00,수도권,45.6935647
2023-12-07,20:00:00,수도권,46.11305
2023-12-07,21:00:00,수도권,45.9913452
2023-12-07,22:00:00,수도권,46.5031878
2023-12-07,23:00:00,수도권,46.174089300000006
2023-12-08,00:00:00,수도권,45.9334121
2023-12-07,01:00:00,중부,7.4764762000000005
2023-12-07,02:00:00,중부,7.2589518
2023-12-07,03:00:00,중부,6.9043668
2023-12-07,04:00:00,중부,6.85733
2023-12-07,05:00:00,중부,6.9572743
2023-12-07,06:00:00,중부,7.0165752
2023-12-07,07:00:00,중부,7.242652699999999
2023-12-07,08:00:00,중부,7.4464741000000005
2023-12-07,09:00:00,중부,7.7217093000000006
2023-12-07,10:00:00,중부,6.0964652
2023-12-07,11:00:00,중부,3.4915
2023-12-07,12:00:00,중부,3.7696975000000004
2023-12-07,13:00:00,중부,3.3979806000000004
2023-12-07,14:00:00,중부,3.1789773
2023-12-07,15:00:00,중부,3.2156101999999995
2023-12-07,16:00:00,중부,4.1239438999999996
2023-12-07,17:00:00,중부,4.3781601000000006
2023-12-07,18:00:00,중부,4.1923602
2023-12-07,19:00:00,중부,3.8315607999999997
2023-12-07,20:00:00,중부,3.4498837
2023-12-07,21:00:00,중부,3.3600144
2023-12-07,22:00:00,중부,3.3487160000000005
2023-12-07,23:00:00,중부,3.2554375999999996
2023-12-08,00:00:00,중부,3.3912126999999996
2023-12-07,01:00:00,남부,204.95747799999998
2023-12-07,02:00:00,남부,204.94817410000002
2023-12-07,03:00:00,남부,204.7723475
2023-12-07,04:00:00,남부,204.9970259
2023-12-07,05:00:00,남부,205.07905820000002
2023-12-07,06:00:00,남부,205.0701446
2023-12-07,07:00:00,남부,205.0961713
2023-12-07,08:00:00,남부,204.7235275
2023-12-07,09:00:00,남부,206.34597910000002
2023-12-07,10:00:00,남부,209.10002319999998
2023-12-07,11:00:00,남부,211.4156767
2023-12-07,12:00:00,남부,212.533209
2023-12-07,13:00:00,남부,212.09440899999998
2023-12-07,14:00:00,남부,211.45262039999997
2023-12-07,15:00:00,남부,208.02818739999998
2023-12-07,16:00:00,남부,206.6710354
2023-12-07,17:00:00,남부,205.66538070000001
2023-12-07,18:00:00,남부,205.3413975
2023-12-07,19:00:00,남부,205.35681639999999
2023-12-07,20:00:00,남부,205.3597028
2023-12-07,21:00:00,남부,205.2730353
2023-12-07,22:00:00,남부,205.0526243
2023-12-07,23:00:00,남부,204.99808520000002
2023-12-08,00:00:00,남부,205.04833079999997
2023-12-08,01:00:00,동부,219.0426795
2023-12-08,02:00:00,동부,190.56036690000002
2023-12-08,03:00:00,동부,189.84892480000002
2023-12-08,04:00:00,동부,188.63916269999999
2023-12-08,05:00:00,동부,188.2371847
2023-12-08,06:00:00,동부,187.25775149999998
2023-12-08,07:00:00,동부,186.8381443
2023-12-08,08:00:00,동부,187.4887621
2023-12-08,09:00:00,동부,205.0203278
2023-12-08,10:00:00,동부,217.60199459999998
2023-12-08,11:00:00,동부,208.19931849999998
2023-12-08,12:00:00,동부,169.12275
2023-12-08,13:00:00,동부,157.5526446
2023-12-08,14:00:00,동부,156.4868179
2023-12-08,15:00:00,동부,163.66426859999999
2023-12-08,16:00:00,동부,171.9400148
2023-12-08,17:00:00,동부,204.5715303
2023-12-08,18:00:00,동부,202.6917617
2023-12-08,19:00:00,동부,192.8484997
2023-12-08,20:00:00,동부,198.7069815
2023-12-08,21:00:00,동부,193.6682746
2023-12-08,22:00:00,동부,182.3775559
2023-12-08,23:00:00,동부,177.1915909
2023-12-09,00:00:00,동부,187.6464743
2023-12-08,01:00:00,수도권,46.0257809
2023-12-08,02:00:00,수도권,46.0972322
2023-12-08,03:00:00,수도권,46.2678795
2023-12-08,04:00:00,수도권,46.190573
2023-12-08,05:00:00,수도권,45.9269357
2023-12-08,06:00:00,수도권,45.9287354
2023-12-08,07:00:00,수도권,45.7779422
2023-12-08,08:00:00,수도권,45.742615799999996
2023-12-08,09:00:00,수도권,45.8228558
2023-12-08,10:00:00,수도권,46.064973300000005
2023-12-08,11:00:00,수도권,46.511639100000004
2023-12-08,12:00:00,수도권,46.9869377
2023-12-08,13:00:00,수도권,46.9679597
2023-12-08,14:00:00,수도권,46.7093569
2023-12-08,15:00:00,수도권,46.4877678
2023-12-08,16:00:00,수도권,46.1110813
2023-12-08,17:00:00,수도권,45.8579146
2023-12-08,18:00:00,수도권,44.0443526
2023-12-08,19:00:00,수도권,49.2235451
2023-12-08,20:00:00,수도권,61.5970248
2023-12-08,21:00:00,수도권,75.1274399
2023-12-08,22:00:00,수도권,78.7408616
2023-12-08,23:00:00,수도권,78.6444789
2023-12-09,00:00:00,수도권,78.72477280000001
2023-12-08,01:00:00,중부,3.0810254
2023-12-08,02:00:00,중부,2.7652467
2023-12-08,03:00:00,중부,2.5620062
2023-12-08,04:00:00,중부,2.2961269
2023-12-08,05:00:00,중부,2.1502561
2023-12-08,06:00:00,중부,2.3330139
2023-12-08,07:00:00,중부,2.7527947
2023-12-08,08:00:00,중부,2.8462682
2023-12-08,09:00:00,중부,2.6546465
2023-12-08,10:00:00,중부,2.4859618
2023-12-08,11:00:00,중부,2.5877555
2023-12-08,12:00:00,중부,3.9224473000000004
2023-12-08,13:00:00,중부,7.0358293000000005
2023-12-08,14:00:00,중부,7.177334
2023-12-08,15:00:00,중부,7.0358698
2023-12-08,16:00:00,중부,6.603214400000001
2023-12-08,17:00:00,중부,6.3512918
2023-12-08,18:00:00,중부,6.5743323
2023-12-08,19:00:00,중부,6.9445841999999995
2023-12-08,20:00:00,중부,7.7043648000000005
2023-12-08,21:00:00,중부,7.869094800000001
2023-12-08,22:00:00,중부,7.7563816
2023-12-08,23:00:00,중부,7.741852199999999
2023-12-09,00:00:00,중부,7.6820973
2023-12-08,01:00:00,남부,205.08159460000002
2023-12-08,02:00:00,남부,205.0015945
2023-12-08,03:00:00,남부,205.02776920000002
2023-12-08,04:00:00,남부,205.0888544
2023-12-08,05:00:00,남부,205.1660535
2023-12-08,06:00:00,남부,204.997365
2023-12-08,07:00:00,남부,204.94076479999998
2023-12-08,08:00:00,남부,205.19306999999998
2023-12-08,09:00:00,남부,206.85773210000002
2023-12-08,10:00:00,남부,209.70923120000003
2023-12-08,11:00:00,남부,211.880892
2023-12-08,12:00:00,남부,213.0405196
2023-12-08,13:00:00,남부,213.3404697
2023-12-08,14:00:00,남부,212.801744
2023-12-08,15:00:00,남부,211.26839719999998
2023-12-08,16:00:00,남부,208.6958682
2023-12-08,17:00:00,남부,206.0848955
2023-12-08,18:00:00,남부,205.4866318
2023-12-08,19:00:00,남부,205.5656409
2023-12-08,20:00:00,남부,205.52395280000002
2023-12-08,21:00:00,남부,205.373569
2023-12-08,22:00:00,남부,205.1991539
2023-12-08,23:00:00,남부,205.0670506
2023-12-09,00:00:00,남부,205.0537335
2023-12-09,01:00:00,동부,178.5774584
2023-12-09,02:00:00,동부,139.5060047
2023-12-09,03:00:00,동부,122.91337920000001
2023-12-09,04:00:00,동부,126.6997825
2023-12-09,05:00:00,동부,129.8489482
2023-12-09,06:00:00,동부,137.95001059999998
2023-12-09,07:00:00,동부,152.04009309999998
2023-12-09,08:00:00,동부,158.08218770000002
2023-12-09,09:00:00,동부,194.8302133
2023-12-09,10:00:00,동부,222.32836149999997
2023-12-09,11:00:00,동부,233.17598630000003
2023-12-09,12:00:00,동부,226.0848921
2023-12-09,13:00:00,동부,212.5921335
2023-12-09,14:00:00,동부,214.6160426
2023-12-09,15:00:00,동부,221.2744154
2023-12-09,16:00:00,동부,211.15594959999999
2023-12-09,17:00:00,동부,209.9007466
2023-12-09,18:00:00,동부,203.740115
2023-12-09,19:00:00,동부,199.4327955
2023-12-09,20:00:00,동부,209.17656689999998
2023-12-09,21:00:00,동부,204.69049439999998
2023-12-09,22:00:00,동부,193.49520660000002
2023-12-09,23:00:00,동부,206.45085680000003
2023-12-10,00:00:00,동부,215.596981
2023-12-09,01:00:00,수도권,77.03334149999999
2023-12-09,02:00:00,수도권,74.8074237
2023-12-09,03:00:00,수도권,74.4314624
2023-12-09,04:00:00,수도권,73.6684212
2023-12-09,05:00:00,수도권,73.5853384
2023-12-09,06:00:00,수도권,73.5998749
2023-12-09,07:00:00,수도권,73.4900941
2023-12-09,08:00:00,수도권,73.3512386
2023-12-09,09:00:00,수도권,78.608886
2023-12-09,10:00:00,수도권,82.7355088
2023-12-09,11:00:00,수도권,83.2007861
2023-12-09,12:00:00,수도권,80.3523332
2023-12-09,13:00:00,수도권,78.9447594
2023-12-09,14:00:00,수도권,79.141943
2023-12-09,15:00:00,수도권,80.417839
2023-12-09,16:00:00,수도권,82.0734805
2023-12-09,17:00:00,수도권,82.0916607
2023-12-09,18:00:00,수도권,81.6360496
2023-12-09,19:00:00,수도권,77.0448803
2023-12-09,20:00:00,수도권,76.36606789999999
2023-12-09,21:00:00,수도권,76.0830149
2023-12-09,22:00:00,수도권,74.1759579
2023-12-09,23:00:00,수도권,74.3885358
2023-12-10,00:00:00,수도권,74.4682097
2023-12-09,01:00:00,중부,7.552584400000001
2023-12-09,02:00:00,중부,7.2600975000000005
2023-12-09,03:00:00,중부,7.3038865
2023-12-09,04:00:00,중부,7.217954400000001
2023-12-09,05:00:00,중부,7.1996266
2023-12-09,06:00:00,중부,7.553761199999999
2023-12-09,07:00:00,중부,7.5573865
2023-12-09,08:00:00,중부,7.6986832000000005
2023-12-09,09:00:00,중부,7.649977
2023-12-09,10:00:00,중부,8.214851
2023-12-09,11:00:00,중부,7.396643
2023-12-09,12:00:00,중부,7.095561600000001
2023-12-09,13:00:00,중부,7.168074799999999
2023-12-09,14:00:00,중부,6.627651899999999
2023-12-09,15:00:00,중부,2.5871238
2023-12-09,16:00:00,중부,2.3915234
2023-12-09,17:00:00,중부,2.4875329
2023-12-09,18:00:00,중부,2.8985519
2023-12-09,19:00:00,중부,2.9161715
2023-12-09,20:00:00,중부,3.3892650000000004
2023-12-09,21:00:00,중부,3.8044556999999997
2023-12-09,22:00:00,중부,3.6367381
2023-12-09,23:00:00,중부,3.1884445
2023-12-10,00:00:00,중부,2.9127341
2023-12-09,01:00:00,남부,205.08996499999998
2023-12-09,02:00:00,남부,205.0362041
2023-12-09,03:00:00,남부,204.91306880000002
2023-12-09,04:00:00,남부,206.9339708
2023-12-09,05:00:00,남부,214.94796849999997
2023-12-09,06:00:00,남부,219.3256882
2023-12-09,07:00:00,남부,236.13156410000002
2023-12-09,08:00:00,남부,284.95902639999997
2023-12-09,09:00:00,남부,288.3214744
2023-12-09,10:00:00,남부,285.8397628
2023-12-09,11:00:00,남부,223.27387
2023-12-09,12:00:00,남부,212.003227
2023-12-09,13:00:00,남부,212.3858217
2023-12-09,14:00:00,남부,211.4612742
2023-12-09,15:00:00,남부,210.25204309999998
2023-12-09,16:00:00,남부,227.0389104
2023-12-09,17:00:00,남부,280.517378
2023-12-09,18:00:00,남부,282.26764360000004
2023-12-09,19:00:00,남부,280.6064121
2023-12-09,20:00:00,남부,223.26213280000002
2023-12-09,21:00:00,남부,204.82870710000003
2023-12-09,22:00:00,남부,204.5528246
2023-12-09,23:00:00,남부,204.4711178
2023-12-10,00:00:00,남부,204.6112076
2023-12-10,01:00:00,동부,243.345331
2023-12-10,02:00:00,동부,189.78777580000002
2023-12-10,03:00:00,동부,176.66401960000002
2023-12-10,04:00:00,동부,178.4451055
2023-12-10,05:00:00,동부,176.9361655
2023-12-10,06:00:00,동부,181.8245343
2023-12-10,07:00:00,동부,200.6266534
2023-12-10,08:00:00,동부,202.7248703
2023-12-10,09:00:00,동부,231.31827979999997
2023-12-10,10:00:00,동부,248.74771219999997
2023-12-10,11:00:00,동부,254.09710020000003
2023-12-10,12:00:00,동부,235.6938854
2023-12-10,13:00:00,동부,212.54568920000003
2023-12-10,14:00:00,동부,226.209712
2023-12-10,15:00:00,동부,229.5266627
2023-12-10,16:00:00,동부,235.57879459999998
2023-12-10,17:00:00,동부,241.04452529999998
2023-12-10,18:00:00,동부,255.60098509999997
2023-12-10,19:00:00,동부,247.1344627
2023-12-10,20:00:00,동부,232.36083539999998
2023-12-10,21:00:00,동부,236.32964809999999
2023-12-10,22:00:00,동부,229.93059280000003
2023-12-10,23:00:00,동부,229.7507516
2023-12-11,00:00:00,동부,228.46421479999998
2023-12-10,01:00:00,수도권,73.3687044
2023-12-10,02:00:00,수도권,71.5402274
2023-12-10,03:00:00,수도권,71.5968739
2023-12-10,04:00:00,수도권,71.5249606
2023-12-10,05:00:00,수도권,66.7424589
2023-12-10,06:00:00,수도권,66.6478075
2023-12-10,07:00:00,수도권,66.7405349
2023-12-10,08:00:00,수도권,67.5532866
2023-12-10,09:00:00,수도권,79.5574198
2023-12-10,10:00:00,수도권,81.0838053
2023-12-10,11:00:00,수도권,80.3057502
2023-12-10,12:00:00,수도권,80.9889962
2023-12-10,13:00:00,수도권,80.47625430000001
2023-12-10,14:00:00,수도권,80.69210319999999
2023-12-10,15:00:00,수도권,81.8060919
2023-12-10,16:00:00,수도권,81.1103636
2023-12-10,17:00:00,수도권,80.190688
2023-12-10,18:00:00,수도권,80.0432474
2023-12-10,19:00:00,수도권,80.0337212
2023-12-10,20:00:00,수도권,80.014733
2023-12-10,21:00:00,수도권,80.72676659999999
2023-12-10,22:00:00,수도권,81.5659941
2023-12-10,23:00:00,수도권,81.7932704
2023-12-11,00:00:00,수도권,80.40727960000001
2023-12-10,01:00:00,중부,2.6705195
2023-12-10,02:00:00,중부,2.5685265
2023-12-10,03:00:00,중부,2.5430205
2023-12-10,04:00:00,중부,2.3749869
2023-12-10,05:00:00,중부,2.2971681
2023-12-10,06:00:00,중부,2.4637567000000002
2023-12-10,07:00:00,중부,2.5335141
2023-12-10,08:00:00,중부,3.0205828
2023-12-10,09:00:00,중부,2.5813015
2023-12-10,10:00:00,중부,2.8262851
2023-12-10,11:00:00,중부,3.311734
2023-12-10,12:00:00,중부,3.2107813
2023-12-10,13:00:00,중부,3.0972660999999997
2023-12-10,14:00:00,중부,2.8213268
2023-12-10,15:00:00,중부,2.6735157999999997
2023-12-10,16:00:00,중부,2.8882178
2023-12-10,17:00:00,중부,2.7282728
2023-12-10,18:00:00,중부,2.8327837
2023-12-10,19:00:00,중부,3.5524841
2023-12-10,20:00:00,중부,3.6906613
2023-12-10,21:00:00,중부,4.1864003
2023-12-10,22:00:00,중부,7.1325805
2023-12-10,23:00:00,중부,7.131218
2023-12-11,00:00:00,중부,7.0048893
2023-12-10,01:00:00,남부,204.34612199999998
2023-12-10,02:00:00,남부,204.2085196
2023-12-10,03:00:00,남부,204.55078799999998
2023-12-10,04:00:00,남부,204.71445980000001
2023-12-10,05:00:00,남부,204.7877057
2023-12-10,06:00:00,남부,210.1876285
2023-12-10,07:00:00,남부,223.0520864
2023-12-10,08:00:00,남부,282.8165105
2023-12-10,09:00:00,남부,298.635582
2023-12-10,10:00:00,남부,352.03917110000003
2023-12-10,11:00:00,남부,260.9338561
2023-12-10,12:00:00,남부,212.48654190000002
2023-12-10,13:00:00,남부,212.26267939999997
2023-12-10,14:00:00,남부,220.9347574
2023-12-10,15:00:00,남부,291.1829993
2023-12-10,16:00:00,남부,354.1354174
2023-12-10,17:00:00,남부,361.78166
2023-12-10,18:00:00,남부,361.3705015
2023-12-10,19:00:00,남부,324.76300660000004
2023-12-10,20:00:00,남부,321.1641492
2023-12-10,21:00:00,남부,260.7907295
2023-12-10,22:00:00,남부,204.792426
2023-12-10,23:00:00,남부,204.4932847
2023-12-11,00:00:00,남부,204.35570479999998
2023-12-11,01:00:00,동부,208.7129167
2023-12-11,02:00:00,동부,193.70943830000002
2023-12-11,03:00:00,동부,194.2077319
2023-12-11,04:00:00,동부,191.0249918
2023-12-11,05:00:00,동부,187.621433
2023-12-11,06:00:00,동부,186.9396822
2023-12-11,07:00:00,동부,187.4663675
2023-12-11,08:00:00,동부,189.8904685
2023-12-11,09:00:00,동부,214.7666853
2023-12-11,10:00:00,동부,244.22843120000002
2023-12-11,11:00:00,동부,235.1065598
2023-12-11,12:00:00,동부,213.57078540000003
2023-12-11,13:00:00,동부,209.3559405
2023-12-11,14:00:00,동부,209.9389397
2023-12-11,15:00:00,동부,203.5837588
2023-12-11,16:00:00,동부,207.9331908
2023-12-11,17:00:00,동부,205.99441430000002
2023-12-11,18:00:00,동부,218.4640963
2023-12-11,19:00:00,동부,214.71533760000003
2023-12-11,20:00:00,동부,209.9184174
2023-12-11,21:00:00,동부,220.38470969999997
2023-12-11,22:00:00,동부,214.2747764
2023-12-11,23:00:00,동부,227.6009347
2023-12-12,00:00:00,동부,208.4328242
2023-12-11,01:00:00,수도권,74.2993792
2023-12-11,02:00:00,수도권,73.19106719999999
2023-12-11,03:00:00,수도권,73.1816239
